'259','Canon','Canon EOS-1D X','FullFrame',\N,\N
'260','Canon','Canon EOS 5D','FullFrame',\N,\N
'261','Canon','Canon EOS 5D Mark II','FullFrame',\N,\N
'262','Canon','Canon EOS 5D Mark III','FullFrame','Canon EOS 5D Mark III','<a target="_blank" href="http://www.amazon.com/gp/product/B007FGYZFI/ref=as_li_ss_il?ie=UTF8&camp=1789&creative=390957&creativeASIN=B007FGYZFI&linkCode=as2&tag=michalography-20"><img border="0" src="http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&ASIN=B007FGYZFI&Format=_SL110_&ID=AsinImage&MarketPlace=US&ServiceVersion=20070822&WS=1&tag=michalography-20"/></a><img src="http://ir-na.amazon-adsystem.com/e/ir?t=michalography-20&l=as2&o=1&a=B007FGYZFI" width="1" height="1" border="0" alt="" style="border:none !important; margin:0px !important;" />'
'397','Nikon','COOLPIX P520','Compact',\N,\N
'398','Nikon','COOLPIX AW100','Compact',\N,\N
'399','Nikon','COOLPIX S3000','Compact',\N,\N
'400','Nikon','COOLPIX S3100','Compact',\N,\N
'401','Nikon','COOLPIX S3300','Compact',\N,\N
'402','Nikon','COOLPIX S9100','Compact',\N,\N
'403','Nikon','COOLPIX P7000','Compact',\N,\N
'404','Sony','DSC-RX1','FullFrame','Sony RX1','<a target="_blank" href="http://www.amazon.com/gp/product/B0097CXFCC/ref=as_li_ss_il?ie=UTF8&camp=1789&creative=390957&creativeASIN=B0097CXFCC&linkCode=as2&tag=michalography-20"><img border="0" src="http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&ASIN=B0097CXFCC&Format=_SL110_&ID=AsinImage&MarketPlace=US&ServiceVersion=20070822&WS=1&tag=michalography-20"/></a><img src="http://ir-na.amazon-adsystem.com/e/ir?t=michalography-20&l=as2&o=1&a=B0097CXFCC" width="1" height="1" border="0" alt="" style="border:none !important; margin:0px !important;" />'
'405','Sony','DSC-RX1R','FullFrame','Sony RX1R',\N
'406','Sony','SLT-A99V','FullFrame',\N,\N
'407','Sony','DSLR-A900','FullFrame',\N,\N
'408','Sony','DSLR-A850','FullFrame',\N,\N
'409','Sony','DSLR-A100','APSC',\N,\N
'410','Sony','DSLR-A200','APSC',\N,\N
'411','Sony','DSLR-A230','APSC',\N,\N
'412','Sony','DSLR-A290','APSC',\N,\N
'413','Sony','DSLR-A300','APSC',\N,\N
'414','SONY','DSLR-A380','APSC',\N,\N
'415','Sony','DSLR-A390','APSC',\N,\N
'416','Sony','DSLR-A450','APSC',\N,\N
'417','Sony','DSLR-A700','APSC',\N,\N
'418','Sony','DSLR-A500','APSC',\N,\N
'419','Sony','DSLR-A580','APSC',\N,\N
'420','Sony','SLT-A55V','APSC',\N,\N
'421','Sony','SLT-A77V','APSC',\N,\N
'422','Sony','SLT-A65V','APSC',\N,\N
'423','Sony','SLT-A37','APSC',\N,\N
'424','Sony','SLT-A57','APSC',\N,\N
'425','Sony','NEX-7','APSC','Sony NEX-7','<a target="_blank" href="http://www.amazon.com/gp/product/B005IKZU8O/ref=as_li_ss_il?ie=UTF8&camp=1789&creative=390957&creativeASIN=B005IKZU8O&linkCode=as2&tag=michalography-20"><img border="0" src="http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&ASIN=B005IKZU8O&Format=_SL110_&ID=AsinImage&MarketPlace=US&ServiceVersion=20070822&WS=1&tag=michalography-20"/></a><img src="http://ir-na.amazon-adsystem.com/e/ir?t=michalography-20&l=as2&o=1&a=B005IKZU8O" width="1" height="1" border="0" alt="" style="border:none !important; margin:0px !important;" />'
'426','Sony','NEX-6','APSC','Sony NEX-6','<a target="_blank" href="http://www.amazon.com/gp/product/B0096W1OKS/ref=as_li_ss_il?ie=UTF8&camp=1789&creative=390957&creativeASIN=B0096W1OKS&linkCode=as2&tag=michalography-20"><img border="0" src="http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&ASIN=B0096W1OKS&Format=_SL110_&ID=AsinImage&MarketPlace=US&ServiceVersion=20070822&WS=1&tag=michalography-20"/></a><img src="http://ir-na.amazon-adsystem.com/e/ir?t=michalography-20&l=as2&o=1&a=B0096W1OKS" width="1" height="1" border="0" alt="" style="border:none !important; margin:0px !important;" />'
'427','Sony','NEX-5','APSC',\N,\N
'428','Sony','NEX-5N','APSC','Sony NEX-5N','<a target="_blank" href="http://www.amazon.com/gp/product/B005IHAIJ8/ref=as_li_ss_il?ie=UTF8&camp=1789&creative=390957&creativeASIN=B005IHAIJ8&linkCode=as2&tag=michalography-20"><img border="0" src="http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&ASIN=B005IHAIJ8&Format=_SL110_&ID=AsinImage&MarketPlace=US&ServiceVersion=20070822&WS=1&tag=michalography-20"/></a><img src="http://ir-na.amazon-adsystem.com/e/ir?t=michalography-20&l=as2&o=1&a=B005IHAIJ8" width="1" height="1" border="0" alt="" style="border:none !important; margin:0px !important;" />'
'429','Sony','NEX-5R','APSC','Sony NEX-5R','<a target="_blank" href="http://www.amazon.com/gp/product/B0090QXG92/ref=as_li_ss_il?ie=UTF8&camp=1789&creative=390957&creativeASIN=B0090QXG92&linkCode=as2&tag=michalography-20"><img border="0" src="http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&ASIN=B0090QXG92&Format=_SL110_&ID=AsinImage&MarketPlace=US&ServiceVersion=20070822&WS=1&tag=michalography-20"/></a><img src="http://ir-na.amazon-adsystem.com/e/ir?t=michalography-20&l=as2&o=1&a=B0090QXG92" width="1" height="1" border="0" alt="" style="border:none !important; margin:0px !important;" />'
'430','Sony','NEX-F3','APSC',\N,\N
'431','Sony','NEX-3','APSC','Sony NEX-3','<a target="_blank" href="http://www.amazon.com/gp/product/B00BF9MUBM/ref=as_li_ss_il?ie=UTF8&camp=1789&creative=390957&creativeASIN=B00BF9MUBM&linkCode=as2&tag=michalography-20"><img border="0" src="http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&ASIN=B00BF9MUBM&Format=_SL110_&ID=AsinImage&MarketPlace=US&ServiceVersion=20070822&WS=1&tag=michalography-20"/></a><img src="http://ir-na.amazon-adsystem.com/e/ir?t=michalography-20&l=as2&o=1&a=B00BF9MUBM" width="1" height="1" border="0" alt="" style="border:none !important; margin:0px !important;" />'
'432','Sony','DSC-RX100','OneInch','Sony RX100','<a target="_blank" href="http://www.amazon.com/gp/product/B00889ST2G/ref=as_li_ss_il?ie=UTF8&camp=1789&creative=390957&creativeASIN=B00889ST2G&linkCode=as2&tag=michalography-20"><img border="0" src="http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&ASIN=B00889ST2G&Format=_SL110_&ID=AsinImage&MarketPlace=US&ServiceVersion=20070822&WS=1&tag=michalography-20"/></a><img src="http://ir-na.amazon-adsystem.com/e/ir?t=michalography-20&l=as2&o=1&a=B00889ST2G" width="1" height="1" border="0" alt="" style="border:none !important; margin:0px !important;" />'
'433','Sony','DSC-W55','Compact',\N,\N
'434','Sony','DSC-W630','Compact',\N,\N
'435','Sony','DSC-HX100V','Compact',\N,\N
'436','Sony','DSC-F828','Compact',\N,\N
'437','Sony','DSC-H5','Compact',\N,\N
'438','Sony','DSC-W210','Compact',\N,\N
'439','Sony','DSC-TX7','Compact',\N,\N
'440','Pentax','PENTAX K-x','APSC',\N,\N
'441','Pentax','PENTAX K-5','APSC',\N,\N
'442','Pentax','PENTAX K-5 II s','APSC','Pentax K-5 II s','<a target="_blank" href="http://www.amazon.com/gp/product/B009JPEISW/ref=as_li_ss_il?ie=UTF8&camp=1789&creative=390957&creativeASIN=B009JPEISW&linkCode=as2&tag=michalography-20"><img border="0" src="http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&ASIN=B009JPEISW&Format=_SL110_&ID=AsinImage&MarketPlace=US&ServiceVersion=20070822&WS=1&tag=michalography-20"/></a><img src="http://ir-na.amazon-adsystem.com/e/ir?t=michalography-20&l=as2&o=1&a=B009JPEISW" width="1" height="1" border="0" alt="" style="border:none !important; margin:0px !important;" />'
'443','Pentax','PENTAX K-5 II','APSC','Pentax K-5 II','<a target="_blank" href="http://www.amazon.com/gp/product/B0099J8A2S/ref=as_li_ss_il?ie=UTF8&camp=1789&creative=390957&creativeASIN=B0099J8A2S&linkCode=as2&tag=michalography-20"><img border="0" src="http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&ASIN=B0099J8A2S&Format=_SL110_&ID=AsinImage&MarketPlace=US&ServiceVersion=20070822&WS=1&tag=michalography-20"/></a><img src="http://ir-na.amazon-adsystem.com/e/ir?t=michalography-20&l=as2&o=1&a=B0099J8A2S" width="1" height="1" border="0" alt="" style="border:none !important; margin:0px !important;" />'
'444','Pentax','PENTAX K-7','APSC',\N,\N
'445','Pentax','PENTAX K-01','APSC',\N,\N
'446','Pentax','PENTAX K-30','APSC','Pentax K-30','<a target="_blank" href="http://www.amazon.com/gp/product/B0082OJ2VE/ref=as_li_ss_il?ie=UTF8&camp=1789&creative=390957&creativeASIN=B0082OJ2VE&linkCode=as2&tag=michalography-20"><img border="0" src="http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&ASIN=B0082OJ2VE&Format=_SL110_&ID=AsinImage&MarketPlace=US&ServiceVersion=20070822&WS=1&tag=michalography-20"/></a><img src="http://ir-na.amazon-adsystem.com/e/ir?t=michalography-20&l=as2&o=1&a=B0082OJ2VE" width="1" height="1" border="0" alt="" style="border:none !important; margin:0px !important;" />'
'447','Pentax','PENTAX K20D','APSC',\N,\N
'448','Pentax','PENTAX K-r','APSC',\N,\N
'449','Pentax','PENTAX K100D Super','APSC',\N,\N
'450','Panasonic','DMC-GH3','FourThirds','Panasonic Lumix GH3','<a target="_blank" href="http://www.amazon.com/gp/product/B009B0WREM/ref=as_li_ss_il?ie=UTF8&camp=1789&creative=390957&creativeASIN=B009B0WREM&linkCode=as2&tag=michalography-20"><img border="0" src="http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&ASIN=B009B0WREM&Format=_SL110_&ID=AsinImage&MarketPlace=US&ServiceVersion=20070822&WS=1&tag=michalography-20"/></a><img src="http://ir-na.amazon-adsystem.com/e/ir?t=michalography-20&l=as2&o=1&a=B009B0WREM" width="1" height="1" border="0" alt="" style="border:none !important; margin:0px !important;" />'
'451','Panasonic','DMC-GH2','FourThirds',\N,\N
'452','Panasonic','DMC-GX7','FourThirds','Panasonic Lumix GX7','<a target="_blank" href="http://www.amazon.com/gp/product/B00E87OK84/ref=as_li_ss_il?ie=UTF8&camp=1789&creative=390957&creativeASIN=B00E87OK84&linkCode=as2&tag=michalography-20"><img border="0" src="http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&ASIN=B00E87OK84&Format=_SL110_&ID=AsinImage&MarketPlace=US&ServiceVersion=20070822&WS=1&tag=michalography-20"/></a><img src="http://ir-na.amazon-adsystem.com/e/ir?t=michalography-20&l=as2&o=1&a=B00E87OK84" width="1" height="1" border="0" alt="" style="border:none !important; margin:0px !important;" />'
'453','Panasonic','DMC-GX1','FourThirds',\N,\N
'454','Panasonic','DMC-GF3','FourThirds',\N,\N
'455','Panasonic','DMC-GF2','FourThirds',\N,\N
'456','Panasonic','DMC-GF1','FourThirds',\N,\N
'457','Panasonic','DMC-G1','FourThirds',\N,\N
'458','Panasonic','DMC-G2','FourThirds',\N,\N
'459','Panasonic','DMC-G3','FourThirds',\N,\N
'460','Panasonic','DMC-G5','FourThirds','Panasonic Lumix G5','<a target="_blank" href="http://www.amazon.com/gp/product/B008MB71IS/ref=as_li_ss_il?ie=UTF8&camp=1789&creative=390957&creativeASIN=B008MB71IS&linkCode=as2&tag=michalography-20"><img border="0" src="http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&ASIN=B008MB71IS&Format=_SL110_&ID=AsinImage&MarketPlace=US&ServiceVersion=20070822&WS=1&tag=michalography-20"/></a><img src="http://ir-na.amazon-adsystem.com/e/ir?t=michalography-20&l=as2&o=1&a=B008MB71IS" width="1" height="1" border="0" alt="" style="border:none !important; margin:0px !important;" />'
'461','Panasonic','DMC-G6','FourThirds','Panasonic Lumix G6','<a target="_blank" href="http://www.amazon.com/gp/product/B00CFCTDD6/ref=as_li_ss_il?ie=UTF8&camp=1789&creative=390957&creativeASIN=B00CFCTDD6&linkCode=as2&tag=michalography-20"><img border="0" src="http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&ASIN=B00CFCTDD6&Format=_SL110_&ID=AsinImage&MarketPlace=US&ServiceVersion=20070822&WS=1&tag=michalography-20"/></a><img src="http://ir-na.amazon-adsystem.com/e/ir?t=michalography-20&l=as2&o=1&a=B00CFCTDD6" width="1" height="1" border="0" alt="" style="border:none !important; margin:0px !important;" />'
'462','Panasonic','DMC-FZ150','Compact',\N,\N
'463','Panasonic','DMC-FT1','Compact',\N,\N
'464','Panasonic','DMC-TZ5','Compact',\N,\N
'465','Panasonic','DMC-LX3','Compact',\N,\N
'466','Panasonic','DMC-LX5','Compact',\N,\N
'467','Panasonic','DMC-LX7','Compact','Panasonic Lumix LX7','<a target="_blank" href="http://www.amazon.com/gp/product/B008MB719C/ref=as_li_ss_il?ie=UTF8&camp=1789&creative=390957&creativeASIN=B008MB719C&linkCode=as2&tag=michalography-20"><img border="0" src="http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&ASIN=B008MB719C&Format=_SL110_&ID=AsinImage&MarketPlace=US&ServiceVersion=20070822&WS=1&tag=michalography-20"/></a><img src="http://ir-na.amazon-adsystem.com/e/ir?t=michalography-20&l=as2&o=1&a=B008MB719C" width="1" height="1" border="0" alt="" style="border:none !important; margin:0px !important;" />'
'468','Panasonic','DMC-FZ35','Compact',\N,\N
'469','Panasonic','DMC-ZS3','Compact',\N,\N
'470','Panasonic','DMC-TZ7','Compact',\N,\N
'471','Panasonic','DMC-TZ8','Compact',\N,\N
'472','Panasonic','DMC-FZ45','Compact',\N,\N
'473','Panasonic','DMC-FZ200','Compact',\N,\N
'474','Panasonic','DMC-TZ30','Compact',\N,\N
'475','Panasonic','DMC-LZ2','Compact',\N,\N
'476','Panasonic','DMC-FZ18','Compact',\N,\N
'477','Panasonic','DMC-FZ50','Compact',\N,\N
'478','Panasonic','DMC-ZS20','Compact',\N,\N
'479','Panasonic','DMC-FZ100','Compact',\N,\N
'480','Panasonic','DMC-FZ40','Compact',\N,\N
'481','Panasonic','DMC-TZ18','Compact',\N,\N
'482','Panasonic','DMC-TS4','Compact',\N,\N
'483','Panasonic','DMC-TZ35','Compact',\N,\N
'484','Panasonic','DMC-FS5','Compact',\N,\N
'485','Panasonic','DMC-TZ20','Compact',\N,\N
'486','Panasonic','DMC-ZS15','Compact',\N,\N
'487','Fujifilm','X-Pro1','APSC','Fujifilm X-Pro 1','<a target="_blank" href="http://www.amazon.com/gp/product/B006UV6YMQ/ref=as_li_ss_il?ie=UTF8&camp=1789&creative=390957&creativeASIN=B006UV6YMQ&linkCode=as2&tag=michalography-20"><img border="0" src="http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&ASIN=B006UV6YMQ&Format=_SL110_&ID=AsinImage&MarketPlace=US&ServiceVersion=20070822&WS=1&tag=michalography-20"/></a><img src="http://ir-na.amazon-adsystem.com/e/ir?t=michalography-20&l=as2&o=1&a=B006UV6YMQ" width="1" height="1" border="0" alt="" style="border:none !important; margin:0px !important;" />'
'488','Fujifilm','X100S','APSC','Fujifilm X100S','<a target="_blank" href="http://www.amazon.com/gp/product/B00ATM1MVA/ref=as_li_ss_il?ie=UTF8&camp=1789&creative=390957&creativeASIN=B00ATM1MVA&linkCode=as2&tag=michalography-20"><img border="0" src="http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&ASIN=B00ATM1MVA&Format=_SL110_&ID=AsinImage&MarketPlace=US&ServiceVersion=20070822&WS=1&tag=michalography-20"/></a><img src="http://ir-na.amazon-adsystem.com/e/ir?t=michalography-20&l=as2&o=1&a=B00ATM1MVA" width="1" height="1" border="0" alt="" style="border:none !important; margin:0px !important;" />'
'489','Fujifilm','FinePix X100','APSC','Fujifilm X100','<a target="_blank" href="http://www.amazon.com/gp/product/B006UL2VKK/ref=as_li_ss_il?ie=UTF8&camp=1789&creative=390957&creativeASIN=B006UL2VKK&linkCode=as2&tag=michalography-20"><img border="0" src="http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&ASIN=B006UL2VKK&Format=_SL110_&ID=AsinImage&MarketPlace=US&ServiceVersion=20070822&WS=1&tag=michalography-20"/></a><img src="http://ir-na.amazon-adsystem.com/e/ir?t=michalography-20&l=as2&o=1&a=B006UL2VKK" width="1" height="1" border="0" alt="" style="border:none !important; margin:0px !important;" />'
'490','Fujifilm','X-E1','APSC','Fujifilm X-E1','<a target="_blank" href="http://www.amazon.com/gp/product/B0092MD5ZE/ref=as_li_ss_il?ie=UTF8&camp=1789&creative=390957&creativeASIN=B0092MD5ZE&linkCode=as2&tag=michalography-20"><img border="0" src="http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&ASIN=B0092MD5ZE&Format=_SL110_&ID=AsinImage&MarketPlace=US&ServiceVersion=20070822&WS=1&tag=michalography-20"/></a><img src="http://ir-na.amazon-adsystem.com/e/ir?t=michalography-20&l=as2&o=1&a=B0092MD5ZE" width="1" height="1" border="0" alt="" style="border:none !important; margin:0px !important;" />'
'491','Fujifilm','X-S1','APSC','Fujifilm X-S1',\N
'492','Fujifilm','X10','Compact',\N,\N
'493','Fujifilm','X20','Compact','Fujifilm X20','<a target="_blank" href="http://www.amazon.com/gp/product/B00AV3XH9W/ref=as_li_ss_il?ie=UTF8&camp=1789&creative=390957&creativeASIN=B00AV3XH9W&linkCode=as2&tag=michalography-20"><img border="0" src="http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&ASIN=B00AV3XH9W&Format=_SL110_&ID=AsinImage&MarketPlace=US&ServiceVersion=20070822&WS=1&tag=michalography-20"/></a><img src="http://ir-na.amazon-adsystem.com/e/ir?t=michalography-20&l=as2&o=1&a=B00AV3XH9W" width="1" height="1" border="0" alt="" style="border:none !important; margin:0px !important;" />'
'494','Fujifilm','FinePix HS50EXR','Compact',\N,\N
'495','Fujifilm','FinePix HS10 HS11','Compact',\N,\N
'496','Fujifilm','FinePix HS20EXR','Compact',\N,\N
'497','Fujifilm','FinePix S5800 S800','Compact',\N,\N
'498','Fujifilm','FinePix S4000','Compact',\N,\N
'499','Fujifilm','FinePix S1600','Compact',\N,\N
'500','Fujifilm','FinePix S5600','Compact',\N,\N
'501','Leica','M Monochrom','FullFrame','Leica M Monochrom','<a target="_blank" href="http://www.amazon.com/gp/product/B0082ES6HA/ref=as_li_ss_il?ie=UTF8&camp=1789&creative=390957&creativeASIN=B0082ES6HA&linkCode=as2&tag=michalography-20"><img border="0" src="http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&ASIN=B0082ES6HA&Format=_SL110_&ID=AsinImage&MarketPlace=US&ServiceVersion=20070822&WS=1&tag=michalography-20"/></a><img src="http://ir-na.amazon-adsystem.com/e/ir?t=michalography-20&l=as2&o=1&a=B0082ES6HA" width="1" height="1" border="0" alt="" style="border:none !important; margin:0px !important;" />'
'502','Leica','M9 Digital Camera','FullFrame',\N,\N
'503','Leica','LEICA X1','APSC',\N,\N
'504','Leica','LEICA X2','APSC',\N,\N
'505','Leica','DIGILUX 2','Compact',\N,\N
'506','Leica','D-LUX 6','Compact','Leica D-LUX 6','<a target="_blank" href="http://www.amazon.com/gp/product/B009E3VFDA/ref=as_li_ss_il?ie=UTF8&camp=1789&creative=390957&creativeASIN=B009E3VFDA&linkCode=as2&tag=michalography-20"><img border="0" src="http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&ASIN=B009E3VFDA&Format=_SL110_&ID=AsinImage&MarketPlace=US&ServiceVersion=20070822&WS=1&tag=michalography-20"/></a><img src="http://ir-na.amazon-adsystem.com/e/ir?t=michalography-20&l=as2&o=1&a=B009E3VFDA" width="1" height="1" border="0" alt="" style="border:none !important; margin:0px !important;" />'
'507','Leica','D-LUX 5','Compact',\N,\N
'508','Leica','D-LUX2','Compact',\N,\N
'509','Apple','iPhone 5','CameraPhone',\N,\N
'510','Apple','iPhone 5S','CameraPhone',\N,\N
'511','Apple','iPhone 5C','CameraPhone',\N,\N
'512','Apple','iPhone 4','CameraPhone',\N,\N
'513','Apple','iPhone 4S','CameraPhone',\N,\N
'514','Apple','iPhone 3G','CameraPhone',\N,\N
'515','Apple','iPhone 3GS','CameraPhone',\N,\N
'516','Apple','iPhone','CameraPhone',\N,\N
'517','Apple','iPad','CameraPhone',\N,\N
'518','Apple','iPad 2','CameraPhone',\N,\N
'519','Apple','iPad mini','CameraPhone',\N,\N
'520','Apple','iPod touch','CameraPhone',\N,\N
'521','Nokia','Lumia 1020','CameraPhone',\N,\N
'522','Samsung','NX1000','APSC',\N,\N
'523','Samsung','NX10','APSC',\N,\N
'524','Olympus','E-P1','FourThirds',\N,\N
'525','Olympus','E-P2','FourThirds',\N,\N
'526','Olympus','E-P3','FourThirds',\N,\N
'527','Olympus','E-P5','FourThirds','Olympus E-P5','<a target="_blank" href="http://www.amazon.com/gp/product/B00CI3R71W/ref=as_li_ss_il?ie=UTF8&camp=1789&creative=390957&creativeASIN=B00CI3R71W&linkCode=as2&tag=michalography-20"><img border="0" src="http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&ASIN=B00CI3R71W&Format=_SL110_&ID=AsinImage&MarketPlace=US&ServiceVersion=20070822&WS=1&tag=michalography-20"/></a><img src="http://ir-na.amazon-adsystem.com/e/ir?t=michalography-20&l=as2&o=1&a=B00CI3R71W" width="1" height="1" border="0" alt="" style="border:none !important; margin:0px !important;" />'
'528','Olympus','E-PM1','FourThirds','Olympus E-PM1','<a target="_blank" href="http://www.amazon.com/gp/product/B005JRIJWA/ref=as_li_ss_il?ie=UTF8&camp=1789&creative=390957&creativeASIN=B005JRIJWA&linkCode=as2&tag=michalography-20"><img border="0" src="http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&ASIN=B005JRIJWA&Format=_SL110_&ID=AsinImage&MarketPlace=US&ServiceVersion=20070822&WS=1&tag=michalography-20"/></a><img src="http://ir-na.amazon-adsystem.com/e/ir?t=michalography-20&l=as2&o=1&a=B005JRIJWA" width="1" height="1" border="0" alt="" style="border:none !important; margin:0px !important;" />'
'529','Olympus','E-PM2','FourThirds','Olympus E-PM2','<a target="_blank" href="http://www.amazon.com/gp/product/B0096WDAIM/ref=as_li_ss_il?ie=UTF8&camp=1789&creative=390957&creativeASIN=B0096WDAIM&linkCode=as2&tag=michalography-20"><img border="0" src="http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&ASIN=B0096WDAIM&Format=_SL110_&ID=AsinImage&MarketPlace=US&ServiceVersion=20070822&WS=1&tag=michalography-20"/></a><img src="http://ir-na.amazon-adsystem.com/e/ir?t=michalography-20&l=as2&o=1&a=B0096WDAIM" width="1" height="1" border="0" alt="" style="border:none !important; margin:0px !important;" />'
'530','Olympus','E-PL1','FourThirds',\N,\N
'531','Olympus','E-PL2','FourThirds',\N,\N
'532','Olympus','E-PL3','FourThirds',\N,\N
'533','Olympus','E-PL5','FourThirds','Olympus E-PL5','<a target="_blank" href="http://www.amazon.com/gp/product/B0096WDMGC/ref=as_li_ss_il?ie=UTF8&camp=1789&creative=390957&creativeASIN=B0096WDMGC&linkCode=as2&tag=michalography-20"><img border="0" src="http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&ASIN=B0096WDMGC&Format=_SL110_&ID=AsinImage&MarketPlace=US&ServiceVersion=20070822&WS=1&tag=michalography-20"/></a><img src="http://ir-na.amazon-adsystem.com/e/ir?t=michalography-20&l=as2&o=1&a=B0096WDMGC" width="1" height="1" border="0" alt="" style="border:none !important; margin:0px !important;" />'
'534','Olympus','E-M1','FourThirds','Olympus OM-D E-M1','<a target="_blank" href="http://www.amazon.com/gp/product/B00EQ07PG2/ref=as_li_ss_il?ie=UTF8&camp=1789&creative=390957&creativeASIN=B00EQ07PG2&linkCode=as2&tag=michalography-20"><img border="0" src="http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&ASIN=B00EQ07PG2&Format=_SL110_&ID=AsinImage&MarketPlace=US&ServiceVersion=20070822&WS=1&tag=michalography-20"/></a><img src="http://ir-na.amazon-adsystem.com/e/ir?t=michalography-20&l=as2&o=1&a=B00EQ07PG2" width="1" height="1" border="0" alt="" style="border:none !important; margin:0px !important;" />'
'535','Olympus','E-M5','FourThirds','Olympus OM-D E-M5','<a target="_blank" href="http://www.amazon.com/gp/product/B0074WDFOK/ref=as_li_ss_il?ie=UTF8&camp=1789&creative=390957&creativeASIN=B0074WDFOK&linkCode=as2&tag=michalography-20"><img border="0" src="http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&ASIN=B0074WDFOK&Format=_SL110_&ID=AsinImage&MarketPlace=US&ServiceVersion=20070822&WS=1&tag=michalography-20"/></a><img src="http://ir-na.amazon-adsystem.com/e/ir?t=michalography-20&l=as2&o=1&a=B0074WDFOK" width="1" height="1" border="0" alt="" style="border:none !important; margin:0px !important;" />'
'536','Olympus','E-5','FourThirds',\N,\N
'537','Olympus','E-3','FourThirds',\N,\N
'538','Olympus','E-30','FourThirds',\N,\N
'539','Olympus','E-620','FourThirds',\N,\N
'540','Olympus','E-410','FourThirds',\N,\N
'541','Olympus','E-450','FourThirds',\N,\N
'542','Olympus','E-500','FourThirds',\N,\N
'543','Olympus','E-510','FourThirds',\N,\N
'544','Olympus','E-520','FourThirds',\N,\N
'545','Ricoh','GR DIGITAL 4','Compact',\N,\N
'546','HTC','HTC Wildfire','CameraPhone',\N,\N
'547','Sigma','SIGMA SD14','APSC',\N,\N
'548','Sigma','SIGMA DP3 Merrill','APSC',\N,\N
'549','Sigma','SIGMA DP2 Merrill','APSC',\N,\N
'550','Sigma','SIGMA DP1 Merrill','APSC',\N,\N
'770','Canon','Canon DIGITAL IXUS 980 IS','Compact',\N,\N
'771','Canon','Canon DIGITAL IXUS 100 IS','Compact',\N,\N
'772','Pentax','PENTAX K200D','APSC',\N,\N
'773','Olympus','SP590UZ','Compact',\N,\N
'774','Panasonic','DMC-ZS19','Compact',\N,\N
'775','Panasonic','DMC-ZS5','Compact',\N,\N
'776','Canon','Canon PowerShot SX110 IS','Compact',\N,\N
'777','Canon','Canon PowerShot A590 IS','Compact',\N,\N
'778','Sony','NEX-C3','APSC',\N,\N
'779','Canon','Canon EOS-1D C','FullFrame',\N,\N
'780','Sony','DSC-HX9V','Compact',\N,\N
'781','Leica','D-LUX 3','Compact',\N,\N
'782','Leica','V-LUX 3','Compact',\N,\N
'783','Ricoh','GR','APSC',\N,\N
'784','Nikon','COOLPIX L19','Compact',\N,\N
'786','Nikon','COOLPIX A','APSC',\N,\N
'787','Canon','Canon PowerShot SX100 IS','Compact',\N,\N
'788','Nikon','COOLPIX P7700','Compact',\N,\N
'789','Sony','DSC-RX100M2','OneInch',\N,\N
'790','Leica','LEICA M (Typ 240)','FullFrame',\N,\N
'791','Canon','Canon EOS Kiss X3','APSC',\N,\N
'792','Samsung','NX20','APSC',\N,\N
'793','Sony','DSLR-A330','APSC',\N,\N
'794','Canon','Canon PowerShot A460','Compact',\N,\N
'795','Canon','Canon IXUS 230 HS','Compact',\N,\N
'796','Canon','Canon PowerShot D20','Compact',\N,\N
'797','Pentax','PENTAX K10D','APSC',\N,\N
'798','Canon','Canon PowerShot ELPH 110 HS','Compact',\N,\N
'800','Panasonic','DMC-FZ38','Compact',\N,\N
'801','Panasonic','DMC-FZ47','Compact',\N,\N
